cUid,cUname,cParentArea,cArea,type,sendDate,message,price,count
330415548,谭乔,手游,和平精英,4,1686820346671,,,
7792521,还有一天就放假了,知识,职场·技能,4,1686476768117,,,
67909300,可羲鹿甪娇,知识,科技,4,1672000006753,,,
578227337,华为,知识, 科技,4,1667548886683,,,
588049766,Redmi红米手机,知识, 科技,4,1666853488402,,,
87588741,大白泷,,,4,1658423174396,,,
