cUid,cUname,cParentArea,cArea,type,sendDate,message,price,count
3985676,扶桑大红花丶,虚拟主播,虚拟日常,4,1689449276366,,,
38568774,鬼叔黍,手游,晶核,4,1689350025333,,,
38568774,鬼叔黍,手游,晶核,0,1689366037567,红眼真难打！,,
23730666,老沐ocean,手游,崩坏：星穹铁道,4,1689315100754,,,
592507317,烤鱼子Official,单机游戏,其他单机,4,1688944203679,,,
234782,祈Inory,虚拟主播,虚拟Singer,4,1688911157444,,,
38568774,鬼叔黍,手游,崩坏：星穹铁道,4,1688752904475,,,
6655514,最终幻想14官方,网游,最终幻想14,4,1688642705305,,,
5055,小缘,娱乐,萌宅领域,4,1688573195089,,,
13046,少年Pi,单机游戏,其他单机,4,1688467021638,,,
13046,少年Pi,单机游戏,其他单机,4,1688497295615,,,
322892,痒局长,单机游戏,主机游戏,4,1688424400379,,,
14272337,Yommyko,单机游戏,主机游戏,4,1688232138047,,,
46625800,明石飛行社,单机游戏,独立游戏,4,1688201509540,,,
14272337,Yommyko,单机游戏,主机游戏,4,1688195645571,,,
777964,奶茶☆,单机游戏,其他单机,4,1688195761906,,,
592507317,烤鱼子Official,单机游戏,其他单机,4,1688195733489,,,
7349,STN工作室,单机游戏,主机游戏,4,1688123178259,,,
293917,子言姐姐,单机游戏,主机游戏,4,1688044764088,,,
23730666,老沐ocean,手游,崩坏：星穹铁道,4,1688046853575,,,
1802654492,七禾いえ,虚拟主播,虚拟Singer,4,1687965787584,,,
1802654492,七禾いえ,虚拟主播,虚拟Singer,0,1687965800725,[https://i0.hdslb.com/bfs/garb/45400ff1197df6dbc9e9f63c2de01349509d52aa.png],,
592507317,烤鱼子Official,单机游戏,其他单机,4,1687975258095,,,
592507317,烤鱼子Official,单机游戏,其他单机,4,1687830809177,,,
1802654492,七禾いえ,虚拟主播,虚拟Singer,4,1687758157293,,,
1802654492,七禾いえ,虚拟主播,虚拟Singer,0,1687758209280,中午好~,,
1802654492,七禾いえ,虚拟主播,虚拟Singer,0,1687758220635,伊恩~中午好~,,
1802654492,七禾いえ,虚拟主播,虚拟Singer,0,1687758371938,闲人君~午好~[比心],,
1802654492,七禾いえ,虚拟主播,虚拟Singer,0,1687758401272,[https://i0.hdslb.com/bfs/garb/45400ff1197df6dbc9e9f63c2de01349509d52aa.png],,
592507317,烤鱼子Official,单机游戏,其他单机,4,1687726224274,,,
1802654492,七禾いえ,虚拟主播,虚拟Singer,4,1687706923190,,,
592507317,烤鱼子Official,单机游戏,其他单机,4,1687465570723,,,
322892,痒局长,单机游戏,主机游戏,4,1687465734157,,,
322892,痒局长,单机游戏,主机游戏,4,1687468585755,,,
13705279,睡不醒的某某阳,网游,无畏契约,4,1687418601982,,,
1802654492,七禾いえ,虚拟主播,虚拟Singer,4,1687410386711,,,
1802654492,七禾いえ,虚拟主播,虚拟Singer,4,1687411149263,,,
75,丸子,手游,第七史诗,4,1687350244356,,,
21869937,DarkCarrot,网游,星际争霸2,4,1687350238258,,,
11073,hanser,娱乐,萌宅领域,4,1687350228890,,,
322892,痒局长,单机游戏,主机游戏,4,1687350222086,,,
322892,痒局长,单机游戏,主机游戏,4,1687390345367,,,
13705279,睡不醒的某某阳,网游,蓝色协议,4,1687169671183,,,
13705279,睡不醒的某某阳,网游,蓝色协议,4,1687119304341,,,
13705279,睡不醒的某某阳,网游,蓝色协议,0,1687126199656,不看定位就说伤害~张口就来~,,
13705279,睡不醒的某某阳,网游,蓝色协议,0,1687126917031,能奶能打能辅助~,,
13705279,睡不醒的某某阳,网游,蓝色协议,0,1687126921997,爽的一~,,
