cUid,cUname,cParentArea,cArea,type,sendDate,message,price,count
475912512,抵抗Resistance,单机游戏,主机游戏,4,1686588586452,,,
37646291,几几不吃饭,娱乐,视频聊天,4,1675599801023,,,
475912512,抵抗Resistance,单机游戏,独立游戏,4,1664633385043,,,
