cUid,cUname,cParentArea,cArea,type,sendDate,message,price,count
27534330,崩坏3第一偶像爱酱,手游,崩坏3,0,1673698464275,什么2号机驾驶员？,,
7907806,万老板,生活,手工绘画,4,1667277422589,,,
