cUid,cUname,cParentArea,cArea,type,sendDate,message,price,count
1985025,夏布去,网游,无畏契约,4,1674125826093,,,
8878219,吃蛋挞的折棒,手游,三国杀移动版,4,1673334049171,,,
585267,-纯黑-,,,4,1658594286132,,,
