cUid,cUname,cParentArea,cArea,type,sendDate,message,price,count
265601447,IronMilk_铁牛奶,电台,聊天电台,4,1689232854129,,,
12729411,_姜歬,知识,校园学习,4,1688542356443,,,
81976,孙渣,生活,手工绘画,4,1686966795112,,,
817606,游戏播报君控控,单机游戏,主机游戏,4,1686588196802,,,
3506,车牌,单机游戏,暗黑破坏神Ⅳ,4,1685953838519,,,
6601373,夜咲花,娱乐,视频唱见,4,1685531493932,,,
81976,孙渣,生活,手工绘画,4,1684252596643,,,
322892,痒局长,单机游戏,帝国时代4,4,1683307585680,,,
12729411,_姜歬,知识,校园学习,4,1683181296041,,,
30698151,喵熊°,娱乐,视频聊天,4,1682875705938,,,
12729411,_姜歬,知识,校园学习,4,1682688217421,,,
503441693,YUKI_多练,单机游戏,其他单机,4,1682424814241,,,
322892,痒局长,单机游戏,主机游戏,4,1680629598436,,,
3814460,五更琉璃璃V,虚拟主播,虚拟日常,4,1680522460950,,,
1298579146,虎哥二次元教父,网游,英雄联盟,4,1680380515939,,,
261113477,热点科技,知识,科技,4,1679392116956,,,
39180492,蒸気火鸡,娱乐,视频聊天,4,1678898936794,,,
12729411,_姜歬,知识,校园学习,4,1678786195527,,,
264161,❀Sakulaˇ小舞,虚拟主播,虚拟Singer,4,1678014288130,,,
20990353,游戏动力VGN,娱乐,视频聊天,4,1676258051376,,,
23730666,老沐ocean,手游,原神,4,1676104036794,,,
12729411,_姜歬,知识,校园学习,4,1675415144391,,,
1482610,zzz10258,娱乐,视频聊天,4,1673619843067,,,
503441693,YUKI_多练,单机游戏,其他单机,4,1673486712135,,,
5734600,亚洲图片,网游,逃离塔科夫,4,1673341686245,,,
178047796,中正评测,知识,科技,4,1672998327635,,,
5734600,亚洲图片,网游,逃离塔科夫,4,1672902709548,,,
23730666,老沐ocean,手游,原神,4,1672910246619,,,
5734600,亚洲图片,网游,逃离塔科夫,4,1672827044504,,,
23730666,老沐ocean,手游,原神,4,1672143427402,,,
1482610,zzz10258,网游,其他网游,4,1671349854051,,,
23730666,老沐ocean,手游,原神,4,1670500890296,,,
23730666,老沐ocean,手游,原神,4,1670513116345,,,
1950658,早稻叽,虚拟主播,虚拟主播,4,1669909223506,,,
1950658,早稻叽,虚拟主播,虚拟主播,4,1669612743586,,,
5734600,亚洲图片,手游,原神,4,1669487819179,,,
503441693,YUKI_多练,单机游戏,其他单机,4,1669037985512,,,
94834254,绝味老哥,娱乐,视频聊天,4,1668764735217,,,
1592628332,神奇小豆QAQ,网游,永劫无间,4,1668685607021,,,
503441693,YUKI_多练,单机游戏,其他单机,4,1668604755389,,,
23938690,Sennyuki风早千雪,手游,原神,4,1668592434426,,,
25876945,极客湾Geekerwan,娱乐,视频聊天,4,1668264622294,,,
25876945,极客湾Geekerwan,娱乐,视频聊天,4,1667057322189,,,
25876945,极客湾Geekerwan,娱乐,视频聊天,0,1667058659263,笑死了，又一个被温泉节坑的,,
15987952,東雪莲_OfficiaI,手游,Fate/GO,4,1666967905443,,,
14829832,小紫的小号,手游,原神,4,1666280701587,,,
5734600,亚洲图片,手游,原神,4,1665937962668,,,
595407557,菜菜子Nanako,虚拟主播,虚拟主播,4,1665845311117,,,
85816940,混沌之神虚妄喵,虚拟主播,虚拟主播,4,1665813829453,,,
376080786,图吧老哥_DIY,知识, 科技,4,1665404741555,,,
1250051924,妖妖and鬼鬼,虚拟主播,虚拟主播,4,1665128143894,,,
178047796,中正评测,知识, 科技,4,1664856207272,,,
25876945,极客湾Geekerwan,知识, 科技,4,1664643435552,,,
1248480946,慕儿YA,娱乐,舞见,4,1664642010341,,,
3506,车牌,网游,魔兽世界,4,1664640678978,,,
178047796,中正评测,知识, 科技,4,1663986656686,,,
485703766,英伟达GeForce,知识, 科技,4,1663545391711,,,
23730666,老沐ocean,手游,原神,4,1663429245130,,,
85816940,混沌之神虚妄喵,虚拟主播,虚拟主播,4,1662956874428,,,
85816940,混沌之神虚妄喵,虚拟主播,虚拟主播,4,1662548507838,,,
503441693,YUKI_多练,,,4,1662258093981,,,
25876945,极客湾Geekerwan,,,4,1662216504495,,,
178047796,中正评测,,,4,1662006283602,,,
1099371313,美少女晴晴晴子,,,4,1661735718253,,,
178429408,老弟一号,,,4,1661070567759,,,
503441693,YUKI_多练,,,4,1660967032419,,,
178047796,中正评测,,,4,1659695183671,,,
14897804,宴宁ccccc,,,4,1659206423346,,,
503441693,YUKI_多练,,,4,1658318501988,,,
322892,痒局长,,,4,1658318886921,,,
12362451,犬山玉姬Official,,,4,1658246083165,,,
503441693,YUKI_多练,,,4,1658236275039,,,
11253297,多多poi丶,,,4,1656497496231,,,
503441693,YUKI_多练,,,4,1656334693052,,,
3149619,有栖Mana_Official,,,4,1656157668241,,,
