cUid,cUname,cParentArea,cArea,type,sendDate,message,price,count
1388514638,longdd黄翔,网游,DOTA2,4,1683874419364,,,
1388514638,longdd黄翔,网游,DOTA2,4,1664881134213,,,
1388514638,longdd黄翔,网游,DOTA2,4,1664277174721,,,
