cUid,cUname,cParentArea,cArea,type,sendDate,message,price,count
483311105,先看评测,知识,科学科普,4,1683737071153,,,
483311105,先看评测,知识,科学科普,4,1683411526831,,,
1016375392,超哥留学晚七点直播,知识,职场·技能,4,1672148368512,,,
318960898,周杉,娱乐,舞见,4,1669984987864,,,
304578055,Mr迷瞪,生活,生活分享,4,1666510388922,,,
405067166,铁秀IRONSHOW,娱乐,视频聊天,4,1665753049092,,,
145149047,小饭中年事件簿,电台,聊天电台,4,1664911263555,,,
244135714,洪千辰,娱乐,视频聊天,4,1664031881332,,,
848008,-MyMy麦麦-,娱乐,舞见,4,1663432003316,,,
1764157684,账号已注销,,,4,1661323901657,,,
8049684,绝命墨菲,,,4,1660232348928,,,
306936843,雨说体育徐静雨,,,4,1656518819158,,,
