cUid,cUname,cParentArea,cArea,type,sendDate,message,price,count
165791010,莉莉丝Channel,虚拟主播,虚拟主播,4,1670850786382,,,
20163112,猫神辣椒酱,单机游戏,主机游戏,4,1669809634575,,,
13847735,好大一个蓝,网游,战舰世界,4,1667051925026,,,
