cUid,cUname,cParentArea,cArea,type,sendDate,message,price,count
313248263,宇佐紀ノノ_usagi,虚拟主播,虚拟Singer,4,1689171114669,,,
313248263,宇佐紀ノノ_usagi,虚拟主播,虚拟日常,4,1681283740537,,,
372984197,夢乃栞Yumeno_Shiori,虚拟主播,虚拟日常,4,1678894019566,,,
839059,妮特_Nito,虚拟主播,虚拟日常,4,1678899874908,,,
30688252,早季ちゃん,虚拟主播,虚拟主播,4,1664970101834,,,
