cUid,cUname,cParentArea,cArea,type,sendDate,message,price,count
25073738,科幻视界,生活,生活分享,4,1681989152248,,,
125776535,萌新二次方,虚拟主播,虚拟主播,4,1675082686452,,,
2011822166,爱迟到的张锦锦,娱乐,视频聊天,4,1672709246464,,,
453141751,咕咕咕噜oo,手游,王者荣耀,4,1672709271681,,,
