cUid,cUname,cParentArea,cArea,type,sendDate,message,price,count
10272440,骚拳超人,生活,搞笑,4,1678970191891,,,
327757321,摸鱼事务所,娱乐,视频聊天,4,1677999160130,,,
143328,VOCALOID,生活,影音馆,4,1673687316238,,,
