cUid,cUname,cParentArea,cArea,type,sendDate,message,price,count
1393609801,o小艺同学o,娱乐,视频唱见,4,1688819348587,,,
18701109,麻玉玉aiyuyu,娱乐,舞见,4,1687703239768,,,
3494355488737462,CQ-念你如故,娱乐,聊天室,4,1687400159688,,,
2691287,小巫酱w,娱乐,舞见,4,1686971067623,,,
1393609801,o小艺同学o,娱乐,视频唱见,4,1684238936523,,,
3493273068898392,指路-30028104,娱乐,聊天室,4,1682258341578,,,
456483275,Qy-Becky,娱乐,视频聊天,4,1678366216343,,,
