cUid,cUname,cParentArea,cArea,type,sendDate,message,price,count
595407557,菜菜子Nanako,虚拟主播,虚拟日常,4,1680878292070,,,
35821,白河愁ACE,单机游戏,主机游戏,4,1673329516100,,,
67141,C酱です,,,4,1659289377122,,,
