cUid,cUname,cParentArea,cArea,type,sendDate,message,price,count
22377946,麦克雷的小尾巴,手游,崩坏：星穹铁道,4,1684422353909,,,
2350559,菌烨tako,娱乐,萌宅领域,4,1675644781669,,,
