cUid,cUname,cParentArea,cArea,type,sendDate,message,price,count
319521269,英雄哪里出来,知识,职场·技能,4,1681530130235,,,
15076745,彩虹酱哇,虚拟主播,虚拟主播,4,1667912651051,,,
